Country code,State code,Postcode / ZIP,City,Rate %,Tax name,Priority,Compound,Shipping,Tax class
US,LA,70835*,,9.950%,BATON ROUGE,,0,,
US,LA,70836*,,9.950%,BATON ROUGE,,0,,
US,LA,70837*,,9.950%,BATON ROUGE,,0,,
US,LA,70873*,,9.950%,BATON ROUGE,,0,,
US,LA,70874*,,9.950%,BATON ROUGE,,0,,
US,LA,70879*,,9.950%,BATON ROUGE,,0,,
US,LA,70884*,,9.950%,BATON ROUGE,,0,,
US,LA,70891*,,9.950%,BATON ROUGE,,0,,
US,LA,70892*,,9.950%,BATON ROUGE,,0,,
US,LA,70893*,,9.950%,BATON ROUGE,,0,,
US,LA,70894*,,9.950%,BATON ROUGE,,0,,
US,LA,70895*,,9.950%,BATON ROUGE,,0,,
US,LA,70896*,,9.950%,BATON ROUGE,,0,,
US,LA,70898*,,9.950%,BATON ROUGE,,0,,
US,LA,71001*,,9.950%,ARCADIA,,0,,
US,LA,71002*,,8.450%,ASHLAND,,0,,
US,LA,71003*,,9.075%,ATHENS,,0,,
US,LA,71004*,,8.800%,BELCHER,,0,,
US,LA,71006*,,9.700%,BENTON,,0,,
US,LA,71007*,,7.800%,BETHANY,,0,,
US,LA,71008*,,7.450%,BEAR CREEK,,0,,
US,LA,71009*,,9.800%,BLANCHARD,,0,,
US,LA,71016*,,8.450%,CASTOR,,0,,
US,LA,71018*,,8.450%,COTTON VALLEY,,0,,
US,LA,71019*,,8.450%,AJAX,,0,,
US,LA,71021*,,9.950%,CULLEN,,0,,
US,LA,71023*,,8.700%,DOYLINE,,0,,
US,LA,71024*,,7.450%,DUBBERLY,,0,,
US,LA,71027*,,8.450%,FRIERSON,,0,,
US,LA,71028*,,9.450%,GIBSLAND,,0,,
US,LA,71029*,,8.800%,GILLIAM,,0,,
US,LA,71030*,,8.450%,GLOSTER,,0,,
US,LA,71031*,,8.450%,CALVIN,,0,,
US,LA,71032*,,8.450%,DONA,,0,,
US,LA,71033*,,9.800%,GREENWOOD,,0,,
US,LA,71034*,,9.950%,HALL SUMMIT,,0,,
US,LA,71037*,,8.700%,ADNER,,0,,
US,LA,71038*,,8.075%,BLACKBURN,,0,,
US,LA,71039*,,7.450%,HEFLIN,,0,,
US,LA,71040*,,8.075%,ARIZONA,,0,,
US,LA,71043*,,9.800%,HOSSTON,,0,,
US,LA,71044*,,10.800%,IDA,,0,,
US,LA,71045*,,7.450%,JAMESTOWN,,0,,
US,LA,71046*,,8.450%,FOUR FORKS,,0,,
US,LA,71047*,,7.800%,KEITHVILLE,,0,,
US,LA,71048*,,8.075%,HOLSEY,,0,,
US,LA,71049*,,9.450%,LOGANSPORT,,0,,
US,LA,71050*,,9.450%,LOGANSPORT,,0,,
US,LA,71051*,,8.700%,ELM GROVE,,0,,
US,LA,71052*,,8.950%,HARMON,,0,,
US,LA,71055*,,9.450%,DIXIE INN,,0,,
US,LA,71058*,,9.950%,MINDEN,,0,,
US,LA,71060*,,9.800%,MOORINGSPORT,,0,,
US,LA,71061*,,7.800%,CADDO,,0,,
US,LA,71063*,,8.450%,AJAX,,0,,
US,LA,71064*,,9.700%,PLAIN DEALING,,0,,
US,LA,71065*,,8.450%,AJAX,,0,,
US,LA,71066*,,8.450%,POWHATAN,,0,,
US,LA,71067*,,8.700%,PRINCETON,,0,,
US,LA,71068*,,9.950%,HALL SUMMIT,,0,,
US,LA,71069*,,9.800%,RODESSA,,0,,
US,LA,71070*,,7.450%,CHESTNUT,,0,,
US,LA,71071*,,8.700%,IVAN,,0,,
US,LA,71072*,,8.075%,DYKESVILLE,,0,,
US,LA,71073*,,7.450%,CALLOWAY CORNERS,,0,,
US,LA,71075*,,9.700%,PLAIN DEALING,,0,,
US,LA,71078*,,7.800%,KEITHVILLE,,0,,
US,LA,71079*,,8.075%,SUMMERFIELD,,0,,
US,LA,71080*,,7.450%,TAYLOR,,0,,
US,LA,71082*,,8.800%,TREES,,0,,
US,LA,71101*,,7.800%,LA CHUTE,,0,,
US,LA,71102*,,9.050%,SHREVEPORT,,0,,
US,LA,71103*,,9.050%,SHREVEPORT,,0,,
US,LA,71104*,,9.450%,BOSSIER CITY,,0,,
US,LA,71105*,,7.800%,CECILE,,0,,
US,LA,71106*,,7.800%,CEDAR GROVE,,0,,
US,LA,71107*,,9.800%,BLANCHARD,,0,,
US,LA,71108*,,7.800%,GREENWOOD PARK,,0,,
US,LA,71109*,,7.800%,FAIRGROUNDS,,0,,
US,LA,71110*,,8.700%,BARKSDALE AFB,,0,,
US,LA,71111*,,9.450%,BOSSIER CITY,,0,,
US,LA,71112*,,9.450%,BOSSIER CITY,,0,,
US,LA,71113*,,9.450%,BOSSIER CITY,,0,,
US,LA,71115*,,7.800%,CASPIANA,,0,,
US,LA,71118*,,9.050%,SHREVEPORT,,0,,
US,LA,71119*,,9.050%,SHREVEPORT,,0,,
US,LA,71120*,,9.050%,SHREVEPORT,,0,,
US,LA,71129*,,9.050%,SHREVEPORT,,0,,
US,LA,71130*,,9.050%,SHREVEPORT,,0,,
US,LA,71133*,,9.050%,SHREVEPORT,,0,,
US,LA,71134*,,9.050%,SHREVEPORT,,0,,
US,LA,71135*,,9.050%,SHREVEPORT,,0,,
US,LA,71136*,,9.050%,SHREVEPORT,,0,,
US,LA,71137*,,9.050%,SHREVEPORT,,0,,
US,LA,71138*,,9.050%,SHREVEPORT,,0,,
US,LA,71148*,,9.050%,SHREVEPORT,,0,,
US,LA,71149*,,9.050%,SHREVEPORT,,0,,
US,LA,71150*,,9.050%,SHREVEPORT,,0,,
US,LA,71151*,,9.050%,SHREVEPORT,,0,,
US,LA,71152*,,9.050%,SHREVEPORT,,0,,
US,LA,71153*,,9.050%,SHREVEPORT,,0,,
US,LA,71154*,,9.050%,SHREVEPORT,,0,,
US,LA,71156*,,9.050%,SHREVEPORT,,0,,
US,LA,71161*,,9.050%,SHREVEPORT,,0,,
US,LA,71162*,,9.050%,SHREVEPORT,,0,,
US,LA,71163*,,9.050%,SHREVEPORT,,0,,
US,LA,71164*,,9.050%,SHREVEPORT,,0,,
US,LA,71165*,,9.050%,SHREVEPORT,,0,,
US,LA,71166*,,9.050%,SHREVEPORT,,0,,
US,LA,71171*,,9.450%,BOSSIER CITY,,0,,
US,LA,71172*,,9.450%,BOSSIER CITY,,0,,
US,LA,71201*,,10.440%,BOSCO,,0,,
US,LA,71202*,,10.440%,LOGTOWN,,0,,
US,LA,71203*,,10.440%,LAKESHORE,,0,,
US,LA,71207*,,10.440%,MONROE,,0,,
US,LA,71209*,,10.440%,MONROE,,0,,
US,LA,71210*,,10.440%,MONROE,,0,,
US,LA,71211*,,10.440%,MONROE,,0,,
US,LA,71212*,,10.440%,MONROE,,0,,
US,LA,71213*,,10.440%,MONROE,,0,,
US,LA,71217*,,10.440%,MONROE,,0,,
US,LA,71218*,,8.450%,ARCHIBALD,,0,,
US,LA,71219*,,9.450%,BASKIN,,0,,
US,LA,71220*,,10.450%,BASTROP IN TAX DISTRICT 1,,0,,
US,LA,71221*,,13.950%,BASTROP - INTL PAPER MILL,,0,,
US,LA,71222*,,11.450%,BERNICE,,0,,
US,LA,71223*,,9.950%,BONITA,,0,,
US,LA,71225*,,10.440%,CALHOUN,,0,,
US,LA,71226*,,9.450%,CHATHAM,,0,,
US,LA,71227*,,8.200%,CARTWRIGHT,,0,,
US,LA,71229*,,9.950%,COLLINSTON,,0,,
US,LA,71230*,,8.450%,CROWVILLE,,0,,
US,LA,71232*,,10.450%,DELHI,,0,,
US,LA,71233*,,8.950%,DELTA,,0,,
US,LA,71234*,,8.200%,DOWNSVILLE,,0,,
US,LA,71235*,,8.200%,CORINTH,,0,,
US,LA,71237*,,10.450%,EPPS,,0,,
US,LA,71238*,,8.450%,CADEVILLE,,0,,
US,LA,71240*,,10.440%,FAIRBANKS,,0,,
US,LA,71241*,,9.200%,CHOUDRANT,,0,,
US,LA,71242*,,9.950%,FOREST,,0,,
US,LA,71243*,,8.450%,EXTENSION,,0,,
US,LA,71245*,,10.450%,GRAMBLING,,0,,
US,LA,71247*,,9.450%,EAST HODGE,,0,,
US,LA,71249*,,8.450%,JIGGER,,0,,
US,LA,71250*,,8.450%,JONES,,0,,
US,LA,71251*,,7.450%,DANVILLE,,0,,
US,LA,71253*,,10.450%,KILBOURNE,,0,,
US,LA,71254*,,9.450%,GASSOWAY,,0,,
US,LA,71256*,,9.075%,JUNCTION CITY,,0,,
US,LA,71259*,,9.450%,MANGHAM,,0,,
US,LA,71260*,,9.450%,HAILE,,0,,
US,LA,71261*,,9.950%,MER ROUGE,,0,,
US,LA,71263*,,9.950%,CHICKASAW,,0,,
US,LA,71264*,,8.450%,JONESBURG,,0,,
US,LA,71266*,,9.950%,PIONEER,,0,,
US,LA,71268*,,8.450%,MOUNT OLIVE,,0,,
US,LA,71269*,,8.450%,ALTO,,0,,
US,LA,71270*,,8.200%,ANSLEY,,0,,
US,LA,71272*,,10.450%,RUSTON,,0,,
US,LA,71273*,,10.450%,RUSTON,,0,,
US,LA,71275*,,9.950%,ARCADIA,,0,,
US,LA,71276*,,9.450%,OMEGA,,0,,
US,LA,71277*,,9.450%,LOCKHART,,0,,
US,LA,71279*,,8.450%,START,,0,,
US,LA,71280*,,10.440%,SPENCER,,0,,
US,LA,71281*,,10.440%,SWARTZ,,0,,
US,LA,71282*,,7.950%,ASHLEY,,0,,
US,LA,71284*,,10.450%,TALLULAH,,0,,
US,LA,71286*,,9.450%,TRANSYLVANIA,,0,,
US,LA,71291*,,10.440%,CHENIERE,,0,,
US,LA,71292*,,10.440%,BAWCOMVILLE,,0,,
US,LA,71294*,,10.440%,WEST MONROE,,0,,
US,LA,71295*,,8.450%,BUSHES,,0,,
US,LA,71301*,,7.950%,ALEX,,0,,
US,LA,71302*,,7.950%,ALEX,,0,,
US,LA,71303*,,7.950%,ALEX,,0,,
US,LA,71306*,,9.950%,ALEXANDRIA,,0,,
US,LA,71307*,,7.950%,ALEX,,0,,
US,LA,71309*,,9.950%,ALEXANDRIA,,0,,
US,LA,71315*,,7.950%,ALEX,,0,,
US,LA,71316*,,9.200%,ACME,,0,,
US,LA,71320*,,7.700%,BORDELONVILLE,,0,,
US,LA,71322*,,9.700%,BUNKIE,,0,,
US,LA,71323*,,7.700%,CENTER POINT,,0,,
US,LA,71324*,,8.450%,CHASE,,0,,
US,LA,71325*,,8.950%,CHENEYVILLE,,0,,
US,LA,71326*,,9.700%,AZUCENA,,0,,
US,LA,71327*,,9.700%,COTTONPORT,,0,,
US,LA,71328*,,7.950%,BARRON,,0,,
US,LA,71329*,,7.700%,DUPONT,,0,,
US,LA,71330*,,7.950%,ECHO,,0,,
US,LA,71331*,,7.700%,EFFIE,,0,,
US,LA,71333*,,7.700%,EVERGREEN,,0,,
US,LA,71334*,,9.200%,CONCORDIA LAKE,,0,,
US,LA,71336*,,9.450%,GILBERT,,0,,
US,LA,71339*,,7.700%,HAMBURG,,0,,
US,LA,71340*,,10.450%,HARRISONBURG,,0,,
US,LA,71341*,,8.700%,HESSMER,,0,,
US,LA,71342*,,8.450%,BLADE,,0,,
US,LA,71343*,,10.450%,ARCHIE,,0,,
US,LA,71345*,,10.000%,LEBEAU,,0,,
US,LA,71346*,,7.950%,CHAMBERS,,0,,
US,LA,71348*,,7.950%,LIBUSE,,0,,
US,LA,71350*,,7.700%,COCOVILLE,,0,,
US,LA,71351*,,7.700%,BROUILLETTE,,0,,
US,LA,71353*,,10.000%,BAYOU CURRENT,,0,,
US,LA,71354*,,9.200%,EVA,,0,,
US,LA,71355*,,7.700%,BORODINO,,0,,
US,LA,71356*,,7.700%,GOUDEAU,,0,,
US,LA,71357*,,9.700%,BALMORAL,,0,,
US,LA,71358*,,8.000%,PALMETTO,,0,,
US,LA,71359*,,9.950%,PINEVILLE,,0,,
US,LA,71360*,,9.950%,BALL,,0,,
US,LA,71361*,,9.950%,PINEVILLE,,0,,
US,LA,71362*,,7.700%,BODOC,,0,,
US,LA,71363*,,8.450%,RHINEHART,,0,,
US,LA,71365*,,7.950%,RUBY,,0,,
US,LA,71366*,,9.700%,LOCUST RIDGE,,0,,
US,LA,71367*,,10.450%,LONEPINE,,0,,
US,LA,71368*,,8.450%,HOLLY GROVE,,0,,
US,LA,71369*,,7.700%,HYDE,,0,,
US,LA,71371*,,8.450%,FELLOWSHIP,,0,,
US,LA,71373*,,9.200%,BLACK HAWK,,0,,
US,LA,71375*,,9.700%,AZUCENA,,0,,
US,LA,71377*,,9.200%,WILDSVILLE,,0,,
US,LA,71378*,,8.450%,ELAM,,0,,
US,LA,71401*,,10.450%,AIMWELL,,0,,
US,LA,71403*,,8.450%,ANACOCO,,0,,
US,LA,71404*,,8.450%,ATLANTA,,0,,
US,LA,71405*,,9.950%,BALL,,0,,
US,LA,71406*,,9.075%,BELMONT,,0,,
US,LA,71407*,,8.450%,BENTLEY,,0,,
US,LA,71409*,,7.950%,ALFALFA,,0,,
US,LA,71410*,,8.450%,CALVIN,,0,,
US,LA,71411*,,9.950%,CAMPTI,,0,,
US,LA,71414*,,9.450%,CLARENCE,,0,,
US,LA,71415*,,9.450%,CLARKS,,0,,
US,LA,71416*,,8.450%,CLOUTIERVILLE,,0,,
US,LA,71417*,,8.450%,ALOHA,,0,,
US,LA,71418*,,8.450%,ALTO,,0,,
US,LA,71419*,,9.075%,BENSON,,0,,
US,LA,71422*,,9.450%,DODSON,,0,,
US,LA,71423*,,9.950%,CREOLA,,0,,
US,LA,71424*,,7.950%,ELMER,,0,,
US,LA,71425*,,10.450%,ENTERPRISE,,0,,
US,LA,71426*,,9.075%,FISHER,,0,,
US,LA,71427*,,7.950%,FLATWOODS,,0,,
US,LA,71428*,,8.450%,FLORA,,0,,
US,LA,71429*,,10.075%,FLORIEN,,0,,
US,LA,71430*,,7.950%,BENNETTS BAY,,0,,
US,LA,71431*,,7.950%,GARDNER,,0,,
US,LA,71432*,,10.450%,GEORGETOWN,,0,,
US,LA,71433*,,7.950%,BLANCHE,,0,,
US,LA,71434*,,8.450%,GORUM,,0,,
US,LA,71435*,,9.450%,GRAYSON,,0,,
US,LA,71438*,,7.950%,HINESTON,,0,,
US,LA,71439*,,9.450%,HORNBECK,,0,,
US,LA,71440*,,8.450%,JOYCE,,0,,
US,LA,71441*,,9.450%,KELLY,,0,,
US,LA,71443*,,8.450%,KURTHWOOD,,0,,
US,LA,71446*,,8.450%,COOPERS,,0,,
US,LA,71447*,,7.950%,BURNS TOWN,,0,,
US,LA,71448*,,7.950%,LONGLEAF,,0,,
US,LA,71449*,,9.075%,CLARE,,0,,
US,LA,71450*,,8.450%,AJAX,,0,,
US,LA,71452*,,8.450%,MELROSE,,0,,
US,LA,71454*,,8.450%,CAMPGROUND,,0,,
US,LA,71455*,,7.950%,LENA,,0,,
US,LA,71456*,,8.450%,BERMUDA,,0,,
US,LA,71457*,,8.450%,CYPRESS,,0,,
US,LA,71458*,,9.950%,NATCHITOCHES,,0,,
US,LA,71459*,,8.450%,DOGWOOD TERRACE,,0,,
US,LA,71460*,,9.075%,NEGREET,,0,,
US,LA,71461*,,9.950%,NEW LLANO,,0,,
US,LA,71462*,,9.075%,EBARB,,0,,
US,LA,71463*,,9.150%,BEAVER,,0,,
US,LA,71465*,,10.450%,AIMWELL,,0,,
US,LA,71466*,,7.950%,OTIS,,0,,
US,LA,71467*,,8.450%,ANTONIA,,0,,
US,LA,71468*,,8.450%,BELLWOOD,,0,,
US,LA,71469*,,8.450%,ALLEN,,0,,
US,LA,71471*,,8.450%,SAINT MAURICE,,0,,
US,LA,71472*,,7.950%,OTIS,,0,,
US,LA,71473*,,8.450%,FRIENDSHIP,,0,,
US,LA,71474*,,8.450%,SIMPSON,,0,,
US,LA,71475*,,8.450%,SLAGLE,,0,,
US,LA,71477*,,7.950%,TIOGA,,0,,
US,LA,71479*,,8.450%,CURRY,,0,,
US,LA,71480*,,8.450%,URANIA,,0,,
US,LA,71483*,,8.450%,COLGRADE,,0,,
US,LA,71485*,,7.950%,BROOKWOOD,,0,,
US,LA,71486*,,11.075%,ZWOLLE,,0,,
US,LA,71496*,,9.950%,LEESVILLE,,0,,
US,LA,71497*,,9.950%,NATCHITOCHES,,0,,
US,MA,01001*,,6.250%,AGAWAM,,0,,
US,MA,01002*,,6.250%,AMHERST,,0,,
US,MA,01003*,,6.250%,AMHERST,,0,,
US,MA,01004*,,6.250%,AMHERST,,0,,
US,MA,01005*,,6.250%,BARRE,,0,,
US,MA,01007*,,6.250%,BELCHERTOWN,,0,,
US,MA,01008*,,6.250%,BLANDFORD,,0,,
US,MA,01009*,,6.250%,BONDSVILLE,,0,,
US,MA,01010*,,6.250%,BRIMFIELD,,0,,
US,MA,01011*,,6.250%,BECKET,,0,,
US,MA,01012*,,6.250%,CHESTERFIELD,,0,,
US,MA,01013*,,6.250%,CHICOPEE,,0,,
US,MA,01014*,,6.250%,CHICOPEE,,0,,
US,MA,01020*,,6.250%,CHICOPEE,,0,,
US,MA,01021*,,6.250%,CHICOPEE,,0,,
US,MA,01022*,,6.250%,CHICOPEE,,0,,
US,MA,01026*,,6.250%,CUMMINGTON,,0,,
US,MA,01027*,,6.250%,EASTHAMPTON,,0,,
US,MA,01028*,,6.250%,E LONGMEADOW,,0,,
US,MA,01029*,,6.250%,BIG POND,,0,,
US,MA,01030*,,6.250%,FEEDING HILLS,,0,,
US,MA,01031*,,6.250%,GILBERTVILLE,,0,,
US,MA,01032*,,6.250%,GOSHEN,,0,,
US,MA,01033*,,6.250%,GRANBY,,0,,
US,MA,01034*,,6.250%,GRANVILLE,,0,,
US,MA,01035*,,6.250%,HADLEY,,0,,
US,MA,01036*,,6.250%,HAMPDEN,,0,,
US,MA,01037*,,6.250%,HARDWICK,,0,,
US,MA,01038*,,6.250%,HATFIELD,,0,,
US,MA,01039*,,6.250%,HAYDENVILLE,,0,,
US,MA,01040*,,6.250%,HOLYOKE,,0,,
US,MA,01041*,,6.250%,HOLYOKE,,0,,
US,MA,01050*,,6.250%,CRESCENT MILLS,,0,,
US,MA,01053*,,6.250%,LEEDS,,0,,
US,MA,01054*,,6.250%,CUSHMAN,,0,,
US,MA,01056*,,6.250%,LUDLOW,,0,,
US,MA,01057*,,6.250%,MONSON,,0,,
US,MA,01059*,,6.250%,AMHERST,,0,,
US,MA,01060*,,6.250%,BAY STATE,,0,,
US,MA,01061*,,6.250%,NORTHAMPTON,,0,,
US,MA,01062*,,6.250%,FLORENCE,,0,,
US,MA,01063*,,6.250%,NORTHAMPTON,,0,,
US,MA,01066*,,6.250%,N HATFIELD,,0,,
US,MA,01068*,,6.250%,OAKHAM,,0,,
US,MA,01069*,,6.250%,PALMER,,0,,
US,MA,01070*,,6.250%,PLAINFIELD,,0,,
US,MA,01071*,,6.250%,RUSSELL,,0,,
US,MA,01072*,,6.250%,SHUTESBURY,,0,,
US,MA,01073*,,6.250%,SOUTHAMPTON,,0,,
US,MA,01074*,,6.250%,SOUTH BARRE,,0,,
US,MA,01075*,,6.250%,HOLYOKE,,0,,
US,MA,01077*,,6.250%,SOUTHWICK,,0,,
US,MA,01079*,,6.250%,THORNDIKE,,0,,
US,MA,01080*,,6.250%,THREE RIVERS,,0,,
US,MA,01081*,,6.250%,WALES,,0,,
US,MA,01082*,,6.250%,WARE,,0,,
US,MA,01083*,,6.250%,WARREN,,0,,
US,MA,01084*,,6.250%,W CHESTERFLD,,0,,
US,MA,01085*,,6.250%,MONTGOMERY,,0,,
US,MA,01086*,,6.250%,WESTFIELD,,0,,
US,MA,01088*,,6.250%,GILBERTVILLE,,0,,
US,MA,01089*,,6.250%,W SPRINGFIELD,,0,,
US,MA,01090*,,6.250%,W SPRINGFIELD,,0,,
US,MA,01092*,,6.250%,WEST WARREN,,0,,
US,MA,01093*,,6.250%,WHATELY,,0,,
US,MA,01094*,,6.250%,WHEELWRIGHT,,0,,
US,MA,01095*,,6.250%,WILBRAHAM,,0,,
US,MA,01096*,,6.250%,WILLIAMSBURG,,0,,
US,MA,01097*,,6.250%,WORONOCO,,0,,
US,MA,01098*,,6.250%,WORTHINGTON,,0,,
US,MA,01101*,,6.250%,SPRINGFIELD,,0,,
US,MA,01102*,,6.250%,SPRINGFIELD,,0,,
US,MA,01103*,,6.250%,SPRINGFIELD,,0,,
US,MA,01104*,,6.250%,SPRINGFIELD,,0,,
US,MA,01105*,,6.250%,SPRINGFIELD,,0,,
US,MA,01106*,,6.250%,LONGMEADOW,,0,,
US,MA,01107*,,6.250%,BRIGHTWOOD,,0,,
US,MA,01108*,,6.250%,SPRINGFIELD,,0,,
US,MA,01109*,,6.250%,SPRINGFIELD,,0,,
US,MA,01111*,,6.250%,SPRINGFIELD,,0,,
US,MA,01115*,,6.250%,SPRINGFIELD,,0,,
US,MA,01116*,,6.250%,E LONGMEADOW,,0,,
US,MA,01118*,,6.250%,SPRINGFIELD,,0,,
US,MA,01119*,,6.250%,SPRINGFIELD,,0,,
US,MA,01128*,,6.250%,SPRINGFIELD,,0,,
US,MA,01129*,,6.250%,SPRINGFIELD,,0,,
US,MA,01138*,,6.250%,SPRINGFIELD,,0,,
US,MA,01139*,,6.250%,SPRINGFIELD,,0,,
US,MA,01144*,,6.250%,SPRINGFIELD,,0,,
US,MA,01151*,,6.250%,INDIAN ORCHARD,,0,,
US,MA,01152*,,6.250%,GENERAL MAIL FACILITY-BMC,,0,,
US,MA,01199*,,6.250%,SPRINGFIELD,,0,,
US,MA,01201*,,6.250%,ALLENDALE,,0,,
US,MA,01202*,,6.250%,PITTSFIELD,,0,,
US,MA,01203*,,6.250%,PITTSFIELD,,0,,
US,MA,01220*,,6.250%,ADAMS,,0,,
US,MA,01222*,,6.250%,ASHLEY FALLS,,0,,
US,MA,01223*,,6.250%,BECKET,,0,,
US,MA,01224*,,6.250%,BERKSHIRE,,0,,
US,MA,01225*,,6.250%,CHESHIRE,,0,,
US,MA,01226*,,6.250%,DALTON,,0,,
US,MA,01227*,,6.250%,DALTON,,0,,
US,MA,01229*,,6.250%,GLENDALE,,0,,
US,MA,01230*,,6.250%,ALFORD,,0,,
US,MA,01235*,,6.250%,HINSDALE,,0,,
US,MA,01236*,,6.250%,HOUSATONIC,,0,,
US,MA,01237*,,6.250%,HANCOCK,,0,,
US,MA,01238*,,6.250%,EAST LEE,,0,,
US,MA,01240*,,6.250%,LENOX,,0,,
US,MA,01242*,,6.250%,LENOX DALE,,0,,
US,MA,01243*,,6.250%,MIDDLEFIELD,,0,,
US,MA,01244*,,6.250%,KONKAPOT,,0,,
US,MA,01245*,,6.250%,MONTEREY,,0,,
US,MA,01247*,,6.250%,CLARKSBURG,,0,,
US,MA,01252*,,6.250%,NORTH EGREMONT,,0,,
US,MA,01253*,,6.250%,COLD SPRING,,0,,
US,MA,01254*,,6.250%,OSCEOLA,,0,,
US,MA,01255*,,6.250%,SANDISFIELD,,0,,
US,MA,01256*,,6.250%,SAVOY,,0,,
US,MA,01257*,,6.250%,SHEFFIELD,,0,,
US,MA,01258*,,6.250%,MOUNT WASHINGTON,,0,,
US,MA,01259*,,6.250%,SOUTHFIELD,,0,,
US,MA,01260*,,6.250%,SOUTH LEE,,0,,
US,MA,01262*,,6.250%,BEACHWOOD,,0,,
US,MA,01263*,,6.250%,STOCKBRIDGE,,0,,
US,MA,01264*,,6.250%,LEE,,0,,
US,MA,01266*,,6.250%,ALFORD,,0,,
US,MA,01267*,,6.250%,SOUTH WILLIAMSTOWN,,0,,
US,MA,01270*,,6.250%,EAST WINDSOR,,0,,
US,MA,01301*,,6.250%,GREENFIELD,,0,,
US,MA,01302*,,6.250%,GREENFIELD,,0,,
US,MA,01330*,,6.250%,ASHFIELD,,0,,
US,MA,01331*,,6.250%,ATHOL,,0,,
US,MA,01337*,,6.250%,BERNARDSTON,,0,,
US,MA,01338*,,6.250%,BUCKLAND,,0,,
US,MA,01339*,,6.250%,CHARLEMONT,,0,,
US,MA,01340*,,6.250%,COLRAIN,,0,,
US,MA,01341*,,6.250%,CONWAY,,0,,
US,MA,01342*,,6.250%,DEERFIELD,,0,,
US,MA,01343*,,6.250%,DRURY,,0,,
US,MA,01344*,,6.250%,ERVING,,0,,
US,MA,01346*,,6.250%,CHARLEMONT,,0,,
US,MA,01347*,,6.250%,LAKE PLEASANT,,0,,
US,MA,01349*,,6.250%,MILLERS FALLS,,0,,
US,MA,01350*,,6.250%,MONROE,,0,,
US,MA,01351*,,6.250%,MONTAGUE,,0,,
US,MA,01354*,,6.250%,GILL,,0,,
US,MA,01355*,,6.250%,COOLEYVILLE,,0,,
US,MA,01360*,,6.250%,EAST NORTHFIELD,,0,,
US,MA,01364*,,6.250%,BLISSVILLE,,0,,
US,MA,01366*,,6.250%,NEW SALEM,,0,,
US,MA,01367*,,6.250%,HOOSAC TUNNEL,,0,,
US,MA,01368*,,6.250%,ATHOL,,0,,
US,MA,01370*,,6.250%,BAPTIST CORNER,,0,,
US,MA,01373*,,6.250%,S DEERFIELD,,0,,
US,MA,01375*,,6.250%,SUNDERLAND,,0,,
US,MA,01376*,,6.250%,MONTAGUE CITY,,0,,
US,MA,01378*,,6.250%,ORANGE,,0,,
US,MA,01379*,,6.250%,WENDELL,,0,,
US,MA,01380*,,6.250%,WENDELL DEPOT,,0,,
US,MA,01420*,,6.250%,FITCHBURG,,0,,
US,MA,01430*,,6.250%,ASHBURNHAM,,0,,
US,MA,01431*,,6.250%,ASHBY,,0,,
US,MA,01432*,,6.250%,AYER,,0,,
US,MA,01434*,,6.250%,AYER,,0,,
US,MA,01436*,,6.250%,BALDWINVILLE,,0,,
US,MA,01438*,,6.250%,EAST TEMPLETON,,0,,
US,MA,01440*,,6.250%,GARDNER,,0,,
US,MA,01441*,,6.250%,GARDNER,,0,,
US,MA,01450*,,6.250%,GROTON,,0,,
US,MA,01451*,,6.250%,HARVARD,,0,,
US,MA,01452*,,6.250%,HUBBARDSTON,,0,,
US,MA,01453*,,6.250%,LEOMINSTER,,0,,
US,MA,01460*,,6.250%,HARWOOD STATION,,0,,
US,MA,01462*,,6.250%,LUNENBURG,,0,,
US,MA,01463*,,6.250%,E PEPPERELL,,0,,
US,MA,01464*,,6.250%,SHIRLEY,,0,,
US,MA,01467*,,6.250%,STILL RIVER,,0,,
US,MA,01468*,,6.250%,TEMPLETON,,0,,
US,MA,01469*,,6.250%,TOWNSEND,,0,,
US,MA,01472*,,6.250%,W GROTON,,0,,
US,MA,01473*,,6.250%,LAKEWOOD PARK,,0,,
US,MA,01474*,,6.250%,OLD CITY,,0,,
US,MA,01475*,,6.250%,WATERVILLE,,0,,
US,MA,01501*,,6.250%,AUBURN,,0,,
US,MA,01503*,,6.250%,BERLIN,,0,,
US,MA,01504*,,6.250%,BLACKSTONE,,0,,
US,MA,01505*,,6.250%,BOYLSTON,,0,,
US,MA,01506*,,6.250%,BROOKFIELD,,0,,
US,MA,01507*,,6.250%,CHARLTON,,0,,
US,MA,01508*,,6.250%,CHARLTON CITY,,0,,
US,MA,01509*,,6.250%,CHARLTON DEPOT,,0,,
US,MA,01510*,,6.250%,CLINTON,,0,,
US,MA,01515*,,6.250%,EAST BROOKFIELD,,0,,
US,MA,01516*,,6.250%,DOUGLAS,,0,,
US,MA,01518*,,6.250%,FISKDALE,,0,,
US,MA,01519*,,6.250%,GRAFTON,,0,,
US,MA,01520*,,6.250%,HOLDEN,,0,,
US,MA,01521*,,6.250%,FISKDALE,,0,,
US,MA,01522*,,6.250%,JEFFERSON,,0,,
US,MA,01523*,,6.250%,LANCASTER,,0,,
US,MA,01524*,,6.250%,LEICESTER,,0,,
US,MA,01525*,,6.250%,LINWOOD,,0,,
US,MA,01526*,,6.250%,MANCHAUG,,0,,
US,MA,01527*,,6.250%,EAST MILLBURY,,0,,
US,MA,01529*,,6.250%,MILLVILLE,,0,,
